Longitude,Latitude,Number_of_Casualties,Number_of_Vehicles,Speed_limit,Weather_Conditions,Vehicle_Type,DateTime
-4.531006,53.364689,5,1,60,Fine no high winds,Car,2013-03-02 02:10:00
-3.658659,53.04746,1,2,60,Fine no high winds,Car,2013-03-05 12:16:00
-3.658659,53.04746,1,2,60,Fine no high winds,Goods vehicle,2013-03-05 12:16:00
-4.026325,53.131312,1,4,60,Fine no high winds,Car,2013-05-06 10:30:00
-4.026325,53.131312,1,4,60,Fine no high winds,Car,2013-05-06 10:30:00
-4.026325,53.131312,1,4,60,Fine no high winds,Car,2013-05-06 10:30:00
-4.097556,53.261613,2,3,30,Fine + high winds,Car,2013-05-08 11:59:00
-4.097556,53.261613,2,3,30,Fine + high winds,Car,2013-05-08 11:59:00
-4.097556,53.261613,2,3,30,Fine + high winds,Car,2013-05-08 11:59:00
-2.820945,52.949754,2,2,60,Fine no high winds,Car,2013-05-15 20:55:00
-2.820945,52.949754,2,2,60,Fine no high winds,Car,2013-05-15 20:55:00
-3.014179,53.211927,6,1,30,Fine no high winds,Car,2013-06-08 23:20:00
-3.779763,53.12977,1,3,60,Fine no high winds,Pedal cycle,2013-06-11 10:07:00
-3.779763,53.12977,1,3,60,Fine no high winds,Car,2013-06-11 10:07:00
-3.779763,53.12977,1,3,60,Fine no high winds,Car,2013-06-11 10:07:00
-3.072257,53.13294,2,2,50,Fine no high winds,Car,2013-06-17 16:55:00
-3.072257,53.13294,2,2,50,Fine no high winds,Goods vehicle,2013-06-17 16:55:00
-3.463501,53.328078,1,2,30,Raining no high winds,Car,2013-06-27 11:25:00
-3.491362,53.317485,1,1,30,Fine no high winds,Goods vehicle,2013-07-15 10:41:00
-3.263776,53.281908,2,2,60,Fine no high winds,Car,2013-08-04 09:15:00
-4.126407,53.226577,1,1,30,Fine no high winds,Goods vehicle,2013-08-06 10:50:00
-3.391838,53.026518,2,2,60,Fine no high winds,Car,2013-08-10 15:45:00
-3.109867,53.200287,1,2,70,Fine no high winds,Car,2013-08-15 16:10:00
-3.109867,53.200287,1,2,70,Fine no high winds,Goods vehicle,2013-08-15 16:10:00
-3.014137,53.051464,1,1,70,Raining + high winds,Car,2013-10-26 18:20:00
-3.028698,53.155349,3,2,60,Fine no high winds,Car,2013-11-01 18:19:00
-3.028698,53.155349,3,2,60,Fine no high winds,Goods vehicle,2013-11-01 18:19:00
-4.255889,53.147413,1,1,30,Fine no high winds,Car,2013-11-14 13:54:00
-3.503737,53.268066,3,2,30,Raining no high winds,Goods vehicle,2013-11-27 08:10:00
-3.503737,53.268066,3,2,30,Raining no high winds,Car,2013-11-27 08:10:00
-2.877755,52.954831,1,1,30,Fine no high winds,Car,2013-12-01 14:00:00
-3.279864,53.227978,2,2,60,Fine no high winds,Car,2013-12-05 10:40:00
-3.279864,53.227978,2,2,60,Fine no high winds,Car,2013-12-05 10:40:00
-3.212665,53.049786,3,2,60,Fine no high winds,Car,2013-12-29 12:30:00
-3.212665,53.049786,3,2,60,Fine no high winds,Goods vehicle,2013-12-29 12:30:00
-3.03663,51.707525,1,2,30,Fine no high winds,Car,2013-01-02 12:53:00
-2.9034,51.623474,1,1,70,Fine no high winds,Car,2013-02-04 08:37:00
-2.994119,51.603588,1,1,70,Raining no high winds,Car,2013-03-15 03:06:00
-2.879087,51.695951,1,1,70,Fine no high winds,Goods vehicle,2013-06-06 16:42:00
-2.984395,51.787999,1,2,60,Fine no high winds,Pedal cycle,2013-07-09 21:01:00
-2.984395,51.787999,1,2,60,Fine no high winds,Goods vehicle,2013-07-09 21:01:00
-2.868657,51.770838,2,1,60,Fine no high winds,Car,2013-06-03 00:10:00
-3.152409,51.661757,1,2,60,Fine no high winds,Pedal cycle,2013-07-21 20:05:00
-3.152409,51.661757,1,2,60,Fine no high winds,Car,2013-07-21 20:05:00
-2.923672,51.782198,3,2,70,Fine no high winds,Car,2013-07-20 21:25:00
-2.923672,51.782198,3,2,70,Fine no high winds,Car,2013-07-20 21:25:00
-3.123419,51.682179,1,3,60,Fine no high winds,Car,2013-08-12 07:21:00
-3.123419,51.682179,1,3,60,Fine no high winds,Car,2013-08-12 07:21:00
-3.123419,51.682179,1,3,60,Fine no high winds,Pedal cycle,2013-08-12 07:21:00
-2.880539,51.643968,3,2,70,Fine no high winds,Goods vehicle,2013-09-09 14:14:00
-2.880539,51.643968,3,2,70,Fine no high winds,Goods vehicle,2013-09-09 14:14:00
-2.944465,51.583587,2,1,50,Fine no high winds,Car,2013-09-15 22:30:00
-3.231586,51.654389,1,1,30,Fine no high winds,Car,2013-09-28 12:56:00
-3.109451,51.613705,1,1,70,Fine no high winds,Car,2013-10-24 17:30:00
-2.678815,51.626695,4,2,60,Fine no high winds,Car,2013-09-06 16:37:00
-2.678815,51.626695,4,2,60,Fine no high winds,Car,2013-09-06 16:37:00
-3.280066,51.75368,1,1,30,Fine no high winds,Car,2013-11-29 15:09:00
-3.00781,51.804255,2,4,60,Fine no high winds,Car,2013-09-09 18:47:00
-3.00781,51.804255,2,4,60,Fine no high winds,Goods vehicle,2013-09-09 18:47:00
-3.00781,51.804255,2,4,60,Fine no high winds,Goods vehicle,2013-09-09 18:47:00
-3.00781,51.804255,2,4,60,Fine no high winds,Goods vehicle,2013-09-09 18:47:00
-2.977474,51.60175,1,2,70,Raining no high winds,Car,2013-10-02 23:10:00
-2.977474,51.60175,1,2,70,Raining no high winds,Goods vehicle,2013-10-02 23:10:00
-3.219459,51.617289,2,2,30,Raining + high winds,Car,2013-12-23 17:16:00
-2.842473,51.757811,2,1,70,Fine no high winds,Car,2013-12-27 16:00:00
-3.219441,51.788853,5,2,30,Fine no high winds,Car,2013-11-29 19:40:00
-3.219441,51.788853,5,2,30,Fine no high winds,Car,2013-11-29 19:40:00
-3.36079,51.797912,2,1,60,Raining no high winds,Car,2013-01-26 01:37:00
-3.370467,51.75356,2,1,30,Fine no high winds,Car,2013-03-01 04:24:00
-3.823172,51.701817,3,1,60,Fine no high winds,Car,2013-03-26 19:06:00
-3.75343,51.57105,1,1,30,Fine no high winds,Car,2013-01-30 18:19:00
-3.410794,51.629533,2,2,40,Raining no high winds,Car,2013-04-11 05:40:00
-3.410794,51.629533,2,2,40,Raining no high winds,Car,2013-04-11 05:40:00
-3.330074,51.645941,1,1,30,Fine no high winds,Car,2013-04-19 18:00:00
-3.708024,51.706965,3,2,70,Fine no high winds,Goods vehicle,2013-04-25 15:40:00
-3.708024,51.706965,3,2,70,Fine no high winds,Goods vehicle,2013-04-25 15:40:00
-3.384064,51.610518,2,2,40,Fine no high winds,Car,2013-05-20 22:05:00
-3.384064,51.610518,2,2,40,Fine no high winds,Goods vehicle,2013-05-20 22:05:00
-3.567725,51.437084,1,1,60,Fine no high winds,Car,2013-05-24 22:04:00
-3.534496,51.50164,1,1,50,Fine no high winds,Car,2013-05-25 03:15:00
-3.448656,51.611627,4,3,60,Fine no high winds,Car,2013-06-19 09:12:00
-3.448656,51.611627,4,3,60,Fine no high winds,Car,2013-06-19 09:12:00
-3.448656,51.611627,4,3,60,Fine no high winds,Car,2013-06-19 09:12:00
-3.332961,51.40393,3,2,60,Fine no high winds,Car,2013-06-19 22:55:00
-3.956564,51.667298,1,3,30,Fine no high winds,Goods vehicle,2013-07-09 13:21:00
-3.956564,51.667298,1,3,30,Fine no high winds,Car,2013-07-09 13:21:00
-3.956564,51.667298,1,3,30,Fine no high winds,Car,2013-07-09 13:21:00
-3.697431,51.489413,5,2,30,Fine no high winds,Car,2013-05-06 09:57:00
-3.697431,51.489413,5,2,30,Fine no high winds,Car,2013-05-06 09:57:00
-4.043189,51.648017,1,2,30,Fine no high winds,Pedal cycle,2013-06-09 01:27:00
-4.043189,51.648017,1,2,30,Fine no high winds,Car,2013-06-09 01:27:00
-3.369217,51.529853,1,1,50,Fine no high winds,Car,2013-07-20 01:34:00
-4.048586,51.668336,1,2,30,Fine no high winds,Car,2013-09-24 19:33:00
-3.316052,51.585943,1,1,30,Fine no high winds,Car,2013-10-18 23:50:00
-3.418461,51.564967,1,1,40,Fine no high winds,Car,2013-08-29 21:35:00
-3.887147,51.695052,1,1,30,Fine + high winds,Car,2013-10-27 01:16:00
-3.763001,51.691495,2,3,60,Raining + high winds,Car,2013-10-16 08:21:00
-3.763001,51.691495,2,3,60,Raining + high winds,Car,2013-10-16 08:21:00
-3.195779,51.441558,1,1,30,Raining no high winds,Car,2013-12-18 22:18:00
-3.341802,51.602556,1,1,30,Raining no high winds,Car,2013-12-13 12:10:00
-3.987129,51.608961,1,1,30,Fine no high winds,Car,2013-12-10 07:11:00
-3.410126,51.621988,2,2,50,Raining no high winds,Car,2013-12-23 18:50:00
-4.558772,51.787919,2,2,40,Fine no high winds,Car,2013-02-25 18:42:00
-4.221719,51.860601,1,1,50,Raining no high winds,Car,2013-03-07 12:05:00
-4.058565,51.754401,17,2,60,Raining + high winds,Car,2013-01-29 16:21:00
-4.661773,51.756582,7,2,40,Fine no high winds,Car,2013-03-10 17:10:00
-4.661773,51.756582,7,2,40,Fine no high winds,Car,2013-03-10 17:10:00
-3.847919,51.847286,4,1,60,Fine no high winds,Car,2013-04-07 20:51:00
-4.096965,51.810735,1,2,70,Fine no high winds,Goods vehicle,2013-04-11 05:51:00
-4.096965,51.810735,1,2,70,Fine no high winds,Goods vehicle,2013-04-11 05:51:00
-3.957488,52.029944,3,2,60,Fine no high winds,Car,2013-09-22 11:32:00
-4.183286,51.831735,4,2,70,Fine no high winds,Car,2013-11-15 11:10:00
-4.183286,51.831735,4,2,70,Fine no high winds,Car,2013-11-15 11:10:00
-4.214229,51.743477,2,2,50,Raining no high winds,Car,2013-11-11 09:00:00
-4.214229,51.743477,2,2,50,Raining no high winds,Car,2013-11-11 09:00:00
-3.843771,51.976568,1,1,60,Raining no high winds,Car,2013-12-08 03:20:00
-3.859223,52.317295,4,2,60,Fine no high winds,Car,2013-07-07 07:40:00
-3.859223,52.317295,4,2,60,Fine no high winds,Goods vehicle,2013-07-07 07:40:00
-4.570479,52.059527,2,1,60,Fine no high winds,Car,2013-12-26 13:37:00
-4.992583,51.766877,1,1,60,Fine no high winds,Car,2013-01-17 21:10:00
-4.984039,51.922781,2,3,50,Fine no high winds,Car,2013-02-14 16:11:00
-4.984039,51.922781,2,3,50,Fine no high winds,Car,2013-02-14 16:11:00
-3.161197,52.63244,5,3,60,Fine no high winds,Car,2013-04-06 09:30:00
-3.161197,52.63244,5,3,60,Fine no high winds,Car,2013-04-06 09:30:00
-3.161197,52.63244,5,3,60,Fine no high winds,Car,2013-04-06 09:30:00
-3.471589,51.949258,1,2,60,Fine no high winds,Car,2013-05-04 15:04:00
-3.479989,52.269967,3,1,60,Fine no high winds,Car,2013-07-27 13:13:00
-3.400647,52.528166,1,1,60,Fine no high winds,Car,2013-10-13 21:30:00
-3.131806,52.781693,2,2,60,Fine no high winds,Car,2013-11-27 17:12:00
-3.131806,52.781693,2,2,60,Fine no high winds,Goods vehicle,2013-11-27 17:12:00
-3.256031,52.533296,3,2,60,Raining no high winds,Car,2013-12-21 22:10:00
-3.256031,52.533296,3,2,60,Raining no high winds,Car,2013-12-21 22:10:00
-3.913957,52.565215,2,2,60,Fine no high winds,Car,2013-12-11 10:14:00
-3.913957,52.565215,2,2,60,Fine no high winds,Car,2013-12-11 10:14:00
-2.958757,52.347726,2,3,60,Fine no high winds,Car,2013-11-15 17:20:00
-2.958757,52.347726,2,3,60,Fine no high winds,Car,2013-11-15 17:20:00
-7.327931,57.547895,1,1,60,Fine no high winds,Car,2013-06-09 01:46:00
-4.059969,57.753702,1,1,60,Raining no high winds,Car,2013-10-30 17:29:00
-3.08742,58.998224,4,2,60,Fine no high winds,Car,2013-09-06 17:05:00
-3.08742,58.998224,4,2,60,Fine no high winds,Car,2013-09-06 17:05:00
-1.235207,60.030231,1,2,60,Fine no high winds,Car,2013-04-23 15:22:00
-1.235207,60.030231,1,2,60,Fine no high winds,Goods vehicle,2013-04-23 15:22:00
-3.797227,57.281782,2,1,60,Fine no high winds,Car,2013-07-06 22:12:00
-4.155839,57.033715,6,3,60,Fine no high winds,Car,2013-07-09 17:46:00
-4.155839,57.033715,6,3,60,Fine no high winds,Car,2013-07-09 17:46:00
-4.155839,57.033715,6,3,60,Fine no high winds,Car,2013-07-09 17:46:00
-3.848379,57.290466,1,2,60,Fine no high winds,Car,2013-10-16 19:30:00
-3.848379,57.290466,1,2,60,Fine no high winds,Goods vehicle,2013-10-16 19:30:00
-4.288305,57.447749,1,2,60,Fine + high winds,Car,2013-01-22 14:55:00
-4.288305,57.447749,1,2,60,Fine + high winds,Pedal cycle,2013-01-22 14:55:00
-4.476783,57.475287,4,1,60,Fine no high winds,Car,2013-05-04 00:27:00
-4.402236,57.249154,1,2,60,Fine no high winds,Goods vehicle,2013-05-16 18:05:00
-4.402236,57.249154,1,2,60,Fine no high winds,Pedal cycle,2013-05-16 18:05:00
-4.208343,57.473041,1,2,30,Fine no high winds,Car,2013-07-18 16:51:00
-4.509608,57.338718,1,2,50,Fine no high winds,Car,2013-07-22 08:41:00
-4.509608,57.338718,1,2,50,Fine no high winds,Pedal cycle,2013-07-22 08:41:00
-4.295675,57.443005,2,2,60,Fine no high winds,Car,2013-09-21 14:05:00
-4.879014,56.65769,2,2,60,Fine no high winds,Car,2013-10-12 11:07:00
-4.939512,56.887863,1,1,60,Raining + high winds,Car,2013-10-27 17:45:00
-2.29039,57.240384,1,1,60,Fine no high winds,Car,2013-02-18 12:20:00
-2.09275,57.142948,1,2,30,Fine no high winds,Car,2013-02-07 10:14:00
-2.421902,56.863165,4,3,70,Raining no high winds,Car,2013-03-08 16:11:00
-2.421902,56.863165,4,3,70,Raining no high winds,Car,2013-03-08 16:11:00
-2.421902,56.863165,4,3,70,Raining no high winds,Car,2013-03-08 16:11:00
-2.132768,57.07234,1,1,30,Fine no high winds,Car,2013-03-05 16:00:00
-2.403667,57.435613,2,2,60,Fine no high winds,Car,2013-04-19 13:25:00
-2.403667,57.435613,2,2,60,Fine no high winds,Car,2013-04-19 13:25:00
-2.139081,57.172568,1,2,40,Fine no high winds,Pedal cycle,2013-05-21 19:40:00
-2.68461,57.673111,3,2,60,Fine no high winds,Car,2013-06-03 13:30:00
-2.68461,57.673111,3,2,60,Fine no high winds,Car,2013-06-03 13:30:00
-2.156982,57.520725,1,1,60,Raining no high winds,Car,2013-06-12 18:00:00
-1.789239,57.470936,1,1,40,Fine no high winds,Goods vehicle,2013-06-13 16:50:00
-3.227436,57.455114,1,1,60,Fine no high winds,Goods vehicle,2013-06-21 22:12:00
-2.713895,57.192975,2,2,60,Fine no high winds,Car,2013-07-15 18:38:00
-2.713895,57.192975,2,2,60,Fine no high winds,Car,2013-07-15 18:38:00
-2.154166,57.169101,3,2,30,Fine no high winds,Car,2013-07-16 21:21:00
-1.966274,57.355966,1,2,60,Fine no high winds,Pedal cycle,2013-07-17 18:08:00
-1.966274,57.355966,1,2,60,Fine no high winds,Car,2013-07-17 18:08:00
-2.299846,57.333722,1,2,60,Fine no high winds,Car,2013-08-09 18:00:00
-2.299846,57.333722,1,2,60,Fine no high winds,Goods vehicle,2013-08-09 18:00:00
-2.217302,57.146568,1,1,30,Fine no high winds,Car,2013-08-10 04:00:00
-2.142334,57.063481,2,2,70,Fine no high winds,Car,2013-08-14 15:45:00
-2.706906,57.675594,3,2,60,Fine no high winds,Car,2013-09-16 14:15:00
-2.706906,57.675594,3,2,60,Fine no high winds,Car,2013-09-16 14:15:00
-1.977614,57.620824,2,2,60,Raining no high winds,Car,2013-09-24 18:10:00
-1.977614,57.620824,2,2,60,Raining no high winds,Car,2013-09-24 18:10:00
-2.323678,57.233098,4,2,60,Fine no high winds,Car,2013-10-21 13:37:00
-2.323678,57.233098,4,2,60,Fine no high winds,Car,2013-10-21 13:37:00
-1.801539,57.487152,4,2,60,Fine no high winds,Car,2013-11-06 08:00:00
-1.801539,57.487152,4,2,60,Fine no high winds,Goods vehicle,2013-11-06 08:00:00
-2.619064,57.652933,3,2,60,Fine no high winds,Car,2013-11-15 20:09:00
-2.619064,57.652933,3,2,60,Fine no high winds,Car,2013-11-15 20:09:00
-3.504825,57.631302,1,1,60,Fine no high winds,Car,2013-12-15 17:45:00
-2.859328,57.315245,2,2,60,Fine no high winds,Car,2013-12-12 11:40:00
-2.859328,57.315245,2,2,60,Fine no high winds,Car,2013-12-12 11:40:00
-2.004943,57.680029,1,1,40,Fine + high winds,Car,2013-12-20 18:03:00
-2.49671,56.833531,1,1,60,Fine no high winds,Car,2013-12-23 09:16:00
-2.679426,57.400886,2,2,60,Fine + high winds,Car,2013-12-24 12:15:00
-2.679426,57.400886,2,2,60,Fine + high winds,Car,2013-12-24 12:15:00
-2.006098,57.664472,3,2,60,Fine + high winds,Car,2013-12-24 15:05:00
-2.006098,57.664472,3,2,60,Fine + high winds,Car,2013-12-24 15:05:00
-2.950715,56.489546,1,1,40,Fine no high winds,Car,2013-12-18 08:48:00
-3.466779,56.423109,1,2,70,Fine no high winds,Pedal cycle,2013-12-30 17:11:00
-2.860326,56.683298,1,2,70,Fine no high winds,Car,2013-01-14 19:30:00
-2.860326,56.683298,1,2,70,Fine no high winds,Car,2013-01-14 19:30:00
-3.633795,56.153836,3,2,30,Fine no high winds,Car,2013-02-17 16:30:00
-3.633795,56.153836,3,2,30,Fine no high winds,Car,2013-02-17 16:30:00
-3.726718,56.713135,2,2,30,Fine no high winds,Car,2013-04-06 23:55:00
-3.726718,56.713135,2,2,30,Fine no high winds,Car,2013-04-06 23:55:00
-3.43099,56.368967,3,1,70,Raining no high winds,Car,2013-04-15 22:45:00
-3.224844,56.422489,1,2,60,Raining no high winds,Pedal cycle,2013-03-17 13:33:00
-3.224844,56.422489,1,2,60,Raining no high winds,Goods vehicle,2013-03-17 13:33:00
-3.735749,56.657695,1,3,60,Fine no high winds,Car,2013-04-28 12:15:00
-3.536572,56.537888,1,1,70,Fine no high winds,Car,2013-05-25 11:55:00
-2.658369,56.746735,1,2,70,Fine no high winds,Car,2013-06-04 05:00:00
-2.658369,56.746735,1,2,70,Fine no high winds,Goods vehicle,2013-06-04 05:00:00
-2.941405,56.474954,1,2,30,Fine no high winds,Car,2013-06-07 20:45:00
-3.482306,56.404648,1,2,30,Fine no high winds,Pedal cycle,2013-06-11 14:50:00
-3.482306,56.404648,1,2,30,Fine no high winds,Goods vehicle,2013-06-11 14:50:00
-3.354645,56.618012,1,2,60,Fine no high winds,Car,2013-07-06 16:00:00
-3.75608,56.70896,5,2,60,Fine no high winds,Car,2013-07-30 16:10:00
-3.75608,56.70896,5,2,60,Fine no high winds,Car,2013-07-30 16:10:00
-2.832301,56.655305,1,1,60,Fine no high winds,Car,2013-08-30 19:00:00
-3.710994,56.06319,1,2,60,Fine no high winds,Car,2013-01-06 02:00:00
-3.710994,56.06319,1,2,60,Fine no high winds,Pedal cycle,2013-01-06 02:00:00
-3.066677,56.310066,2,3,60,Fine no high winds,Car,2013-02-04 07:40:00
-3.066677,56.310066,2,3,60,Fine no high winds,Car,2013-02-04 07:40:00
-3.066677,56.310066,2,3,60,Fine no high winds,Car,2013-02-04 07:40:00
-2.998636,56.261566,2,4,60,Snowing no high winds,Car,2013-02-13 11:00:00
-2.998636,56.261566,2,4,60,Snowing no high winds,Goods vehicle,2013-02-13 11:00:00
-2.998636,56.261566,2,4,60,Snowing no high winds,Goods vehicle,2013-02-13 11:00:00
-2.998636,56.261566,2,4,60,Snowing no high winds,Car,2013-02-13 11:00:00
-3.110602,56.336473,1,1,60,Snowing no high winds,Car,2013-03-11 06:25:00
-3.35624,56.039248,2,1,30,Fine no high winds,Goods vehicle,2013-05-23 10:25:00
-3.286441,56.140275,2,2,60,Fine no high winds,Car,2013-08-08 14:37:00
-3.286441,56.140275,2,2,60,Fine no high winds,Goods vehicle,2013-08-08 14:37:00
-3.303226,56.272859,1,2,60,Fine no high winds,Car,2013-09-05 11:23:00
-3.303226,56.272859,1,2,60,Fine no high winds,Pedal cycle,2013-09-05 11:23:00
-3.000059,56.266595,2,2,60,Fine no high winds,Car,2013-11-13 11:45:00
-3.000059,56.266595,2,2,60,Fine no high winds,Car,2013-11-13 11:45:00
-3.64372,56.093264,3,2,60,Fine no high winds,Car,2013-11-13 13:07:00
-3.64372,56.093264,3,2,60,Fine no high winds,Car,2013-11-13 13:07:00
-2.998002,56.203079,2,1,30,Fine no high winds,Car,2013-11-30 01:45:00
-3.448538,56.062785,1,1,30,Fine no high winds,Car,2013-11-29 10:00:00
-3.687683,55.831536,2,1,30,Fine no high winds,Car,2013-01-01 19:45:00
-3.27928,55.910819,2,2,40,Fine no high winds,Car,2013-01-06 13:25:00
-3.27928,55.910819,2,2,40,Fine no high winds,Goods vehicle,2013-01-06 13:25:00
-3.194851,55.938175,1,1,30,Fine no high winds,Car,2013-01-26 03:10:00
-3.114659,55.913084,2,2,40,Fine no high winds,Car,2013-03-04 08:05:00
-3.219761,55.832133,1,3,20,Fine no high winds,Car,2013-03-12 15:55:00
-3.219761,55.832133,1,3,20,Fine no high winds,Car,2013-03-12 15:55:00
-3.219761,55.832133,1,3,20,Fine no high winds,Car,2013-03-12 15:55:00
-3.219396,55.949976,1,1,30,Fine no high winds,Car,2013-03-21 19:50:00
-3.128058,55.889654,3,2,60,Fine no high winds,Car,2013-04-25 19:03:00
-2.978775,55.869024,2,1,40,Fine no high winds,Car,2013-05-01 16:35:00
-3.66403,55.879235,5,2,60,Fine no high winds,Car,2013-05-08 13:35:00
-3.160561,55.95324,1,3,30,Fine no high winds,Car,2013-06-05 13:35:00
-3.160561,55.95324,1,3,30,Fine no high winds,Car,2013-06-05 13:35:00
-2.663539,55.574696,3,3,60,Fine no high winds,Car,2013-06-28 14:36:00
-2.663539,55.574696,3,3,60,Fine no high winds,Car,2013-06-28 14:36:00
-2.663539,55.574696,3,3,60,Fine no high winds,Car,2013-06-28 14:36:00
-3.445303,55.961677,1,2,60,Fine no high winds,Goods vehicle,2013-07-11 10:35:00
-3.445303,55.961677,1,2,60,Fine no high winds,Pedal cycle,2013-07-11 10:35:00
-2.760511,55.550985,4,2,60,Fine no high winds,Car,2013-07-14 16:30:00
-2.591717,55.717628,4,4,60,Fine no high winds,Car,2013-08-05 15:36:00
-2.591717,55.717628,4,4,60,Fine no high winds,Goods vehicle,2013-08-05 15:36:00
-2.591717,55.717628,4,4,60,Fine no high winds,Car,2013-08-05 15:36:00
-2.591717,55.717628,4,4,60,Fine no high winds,Car,2013-08-05 15:36:00
-3.313961,55.923933,1,1,70,Fine no high winds,Car,2013-08-10 14:00:00
-3.165175,55.852457,2,2,60,Fine + high winds,Car,2013-08-30 17:30:00
-3.165175,55.852457,2,2,60,Fine + high winds,Pedal cycle,2013-08-30 17:30:00
-3.174429,55.972248,2,3,30,Fine no high winds,Car,2013-09-27 11:45:00
-3.174429,55.972248,2,3,30,Fine no high winds,Car,2013-09-27 11:45:00
-3.193069,55.652136,2,1,30,Fine no high winds,Car,2013-10-02 11:00:00
-2.613362,56.016506,4,1,60,Fine no high winds,Car,2013-11-25 20:15:00
-3.167638,55.890363,1,2,70,Fine no high winds,Car,2013-11-28 19:10:00
-3.167638,55.890363,1,2,70,Fine no high winds,Car,2013-11-28 19:10:00
-3.663993,55.881734,6,5,60,Raining + high winds,Goods vehicle,2013-12-05 08:05:00
-3.663993,55.881734,6,5,60,Raining + high winds,Car,2013-12-05 08:05:00
-3.663993,55.881734,6,5,60,Raining + high winds,Car,2013-12-05 08:05:00
-3.663993,55.881734,6,5,60,Raining + high winds,Car,2013-12-05 08:05:00
-3.663993,55.881734,6,5,60,Raining + high winds,Car,2013-12-05 08:05:00
-3.577813,55.883516,2,1,60,Fine + high winds,Car,2013-12-24 11:05:00
-3.966446,56.151156,2,2,70,Fine + high winds,Car,2013-04-28 10:40:00
-3.966446,56.151156,2,2,70,Fine + high winds,Car,2013-04-28 10:40:00
-3.723112,55.998859,1,1,70,Fine no high winds,Car,2013-04-26 22:00:00
-4.570684,56.398812,1,2,60,Fine no high winds,Car,2013-09-23 09:34:00
-3.890666,56.00229,1,1,30,Fine no high winds,Goods vehicle,2013-09-26 13:28:00
-3.975294,56.175171,1,2,70,Fine no high winds,Goods vehicle,2013-10-23 17:44:00
-3.97031,56.167207,1,1,70,Fine no high winds,Goods vehicle,2013-11-04 20:25:00
-3.853708,56.007497,4,2,60,Fine no high winds,Car,2013-11-17 13:35:00
-3.853708,56.007497,4,2,60,Fine no high winds,Car,2013-11-17 13:35:00
-4.269849,55.859603,5,2,30,Fine no high winds,Goods vehicle,2013-05-08 23:22:00
